url,source_name,publication_date,rating,n_vereditos,chaves_canonicas,rotulos,misto,rotulo_consolidado,excluido_do_banco_de_estimulos,motivo_da_exclusao
https://www.boatos.org/saude/respiridina-casca-da-laranja-cura-coronavirus-bacteria.html,boatos,2020-05-24,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/brasil/governo-pm-ceara-proibiram-bandeira-brasil-estado.html,boatos,2020-05-23,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/politica/governador-piaui-wellington-dias-participa-festa-quarentena-coronavirus.html,boatos,2020-05-23,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/brasil/enfermeira-flagrada-paciente-covid-19-hospital-amazonas-video.html,boatos,2020-05-22,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/brasil/fotos-mostram-mofo-shopping-brasil-ar-condicionado-desligado.html,boatos,2020-05-22,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/entretenimento/filho-william-bonner-fatima-bernardes-solicitou-recebeu-auxilio-emergencial.html,boatos,2020-05-22,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/politica/lockdown-sao-paulo-entre-01-06-2020-e-15-06-2020-decretado-doria-diario-oficial.html,boatos,2020-05-21,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/cremesp-protocolo-tratamento-covid-19-hidroxicloroquina.html,boatos,2020-05-21,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/feira-de-santana-homem-parada-cardiaca-enterrado-vivo-medicos-coronavirus.html,boatos,2020-05-21,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/politica/profissionais-de-saude-dao-as-costas-bruno-covas.html,boatos,2020-05-20,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/politica/doria-antecipa-natal-reveillon-semana-que-vem-coronavirus.html,boatos,2020-05-20,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/mundo/cientista-descobriu-vacina-cura-coronavirus-foi-morto-casa.html,boatos,2020-05-20,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/politica/nelson-teich-nao-ser-ministro-saude-pais-presidente-coloca-ignorancia-a-frente-ciencia.html,boatos,2020-05-19,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/melancia-vendida-brasil-contaminada-chineses-coronavirus.html,boatos,2020-05-19,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/ciencia/praia-de-botafogo-ficou-limpa-na-quarentena.html,boatos,2020-05-19,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/entretenimento/video-filha-julia-roberts-hazel-cantando.html,boatos,2020-05-18,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/mundo/vacina-ino-4800-bill-gates-um-selo-chip-5g-pele.html,boatos,2020-05-18,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/politica/stf-pedido-pt-psol-pcdob-dem-psdb-proibe-hospitais-militares-pacientes-covid-19.html,boatos,2020-05-18,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/entretenimento/regina-duarte-carta-artistas-nota-repudio.html,boatos,2020-05-17,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/nelson-teich-pediu-demissao-ministerio-da-saude-por-recebido-ameacas.html,boatos,2020-05-17,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/politica/china-invadir-brasil-bolsonaro-tenta-agir.html,boatos,2020-05-16,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/politica/rui-costa-recebeu-r-370-milhoes-declarou-r-45-milhoes-investiga-policia-federal.html,boatos,2020-05-16,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/mundo/australia-implantacao-microchip-humanos-vacinas.html,boatos,2020-05-16,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/politica/mp-acaba-pedir-prisao-wilson-witzel-governador-rio-de-janeiro.html,boatos,2020-05-15,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/religiao/governo-pernambuco-proibe-transmissao-missas-cultos-religiosos-online.html,boatos,2020-05-15,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/tecnologia/programa-fome-zero-cestas-basicas-compartilhar-link-whatsapp.html,boatos,2020-05-15,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/brasil/lei-seca-anunciada-governador-sao-paulo-rio-de-janeiro-pe-ma-pr.html,boatos,2020-05-14,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/tecnologia/lbv-dando-cestas-basicas-kits-de-limpeza-compartilhar-link-whatsapp.html,boatos,2020-05-14,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/politica/governo-pernambuco-comprou-140-jeep-renegade-sem-licitacao-bloqueios-quarentena.html,boatos,2020-05-14,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/brasil/restaurante-galetos-fechou-por-causa-do-isolamento-social.html,boatos,2020-05-14,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/tecnologia/carrefour-cupom-r-300-ajudar-populacao-pandemia-covid-19.html,boatos,2020-05-14,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/plandemic-revela-verdade-falsa-pandemia-covid-19-mafia-vacinas.html,boatos,2020-05-13,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/brasil/makro-fecha-portas-rio-de-janeiro-pandemia-isolamento-social.html,boatos,2020-05-13,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/nao-usar-mascara-limpar-compras-mercado-pegar-coronavirus.html,boatos,2020-05-12,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/brasil/sr-mario-luis-perdeu-identidade-e-auxilio-emergencial.html,boatos,2020-05-12,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/italia-foi-cura-coronavirus-descobriu-bacteria-causa-mortes.html,boatos,2020-05-12,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/gargarejo-limao-bicarbonato-de-sodio-agua-morna-mata-coronavirus-garganta.html,boatos,2020-05-10,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/hospital-campanha-unicamp-desmontado-falta-pacientes-covid-19-campinas.html,boatos,2020-05-09,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/homem-enterrado-vivo-aumentar-numero-mortes-covid-19.html,boatos,2020-05-09,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/politica/joao-doria-aumentar-valor-imposto-itcmd-4-8.html,boatos,2020-05-08,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/dr-paolo-zanotto-texto-assassinato-conspiracao-disfarcado-de-estudo-cientifico-cloroquina.html,boatos,2020-05-08,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/politica/doria-admitiu-ha-duplicidade-numero-mortos-coronavirus.html,boatos,2020-05-08,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/registro-civil-cartorios-comprovam-nao-ha-epidemia-covid-19-brasil.html,boatos,2020-05-08,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/brasil/onca-parda-no-morro-da-urca-isolamento-social.html,boatos,2020-05-07,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/brasil/idosa-levada-viva-saco-necroterio-hospital-belem.html,boatos,2020-05-07,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/tecnologia/governo-aluguel-social-teve-renda-afetada-compartilhou-link-whatsapp.html,boatos,2020-05-07,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/mortes-manaus-cairam-depois-bolsonaro-mandou-teich-visitar-hospitais-pf-amazonas-26-caixoes-pedras.html,boatos,2020-05-06,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/politica/ciro-nogueira-firmino-filho-quebrar-bolsonaro-covid-19-piaui.html,boatos,2020-05-05,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/politica/maria-do-rosario-tenta-costurar-mascara-sem-linha.html,boatos,2020-05-05,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/religiao/divaldo-franco-divulga-mensagem-urgente-diz-brasil-corre-risco.html,boatos,2020-05-04,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/mundo/china-cancelou-transacoes-dolar-bolsa-valores-abalou-mundo.html,boatos,2020-05-04,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/politica/governador-para-helder-barbalho-escondeu-cloroquina-galpao.html,boatos,2020-05-04,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/caixao-serragem-pedras-covid-19.html,boatos,2020-05-03,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/politica/carlos-ayres-britto-diz-carta-moro-enviado-esquerda-derrubar-bolsonaro.html,boatos,2020-05-03,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/autopsias-bergamo-italia-covid-19-nao-e-principal-causa-morte.html,boatos,2020-05-02,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/brasil/adelio-bispo-covid-19-foto-sendo-internado.html,boatos,2020-05-01,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/religiao/fabio-de-melo-vai-se-casar-e-vira-pastor.html,boatos,2016-06-17,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/fenilpropalamina-em-antigripais.html,boatos,2016-06-16,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/entretenimento/jovem-ator-da-globo-e-assassinado.html,boatos,2016-06-16,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/politica/fatima-bezerra-wi-fi-em-presidios.html,boatos,2016-06-13,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/politica/dilma-passa-mal-nternada.html,boatos,2016-06-10,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/brasil/gari-passa-concurso-receita-federal.html,boatos,2016-06-09,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/tecnologia/whatsapp-abolido-video-estupro.html,boatos,2016-06-08,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/esporte/michael-schumacher-morre-aos-47-anos.html,boatos,2016-06-06,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/tecnologia/americanas-distribui-tv-lacre.html,boatos,2016-06-02,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/politica/damares-alves-cerveja-bock.html,boatos,2019-01-30,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/politica/michelle-bolsonaro-animais-brumadinho.html,boatos,2019-01-28,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/politica/janaina-paschoal-texto-imprensa.html,boatos,2019-01-24,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/doacao-imbruvica-remedio-leucemia-cancer.html,boatos,2019-01-21,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/medicos-gelo-picada-escorpiao.html,boatos,2019-01-20,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/politica/moro-mandou-retirar-tomadas-cadeias.html,boatos,2019-01-16,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/brasil/homem-enterrado-vivo-retirado-tumulo.html,boatos,2019-01-13,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/leite-reprocessado-quadrados-coloridos.html,boatos,2019-01-11,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/hospital-militar-labio-leporino.html,boatos,2019-01-11,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/entretenimento/faustao-chama-bolsonaro-imbecil.html,boatos,2019-01-07,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/politica/paula-esposa-mourao-curriculo.html,boatos,2019-01-06,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/tecnologia/correntes-sao-enviadas-por-hackers.html,boatos,2016-12-22,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/politica/prisao-aecio-neves-virus.html,boatos,2016-12-21,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/brasil/sem-parar-multas-velocidade.html,boatos,2016-12-16,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/beber-agua-estomago-vazio.html,boatos,2016-12-12,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/mundo/caminhao-criancas-orgaos-mexico.html,boatos,2016-12-09,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/fabrica-clandestina-coca-bangu.html,boatos,2016-12-02,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/tecnologia/video-aviao-queda-virus.html,boatos,2016-12-01,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/medico-vacina-surto-mortal-gripe.html,boatos,2018-04-30,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/entretenimento/7-golpes-promocoes-boticario.html,boatos,2018-04-28,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/cha-graviola-cura-cancer-oncologista.html,boatos,2018-04-27,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/religiao/papa-francisco-paredes-hospitais.html,boatos,2018-04-24,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/brasil/turistas-assalto-ceu-parapente-rio.html,boatos,2018-04-22,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/brasil/jornal-a-tarde-novas-multas.html,boatos,2018-04-21,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/medica-unimed-populacao-atingida-gripe.html,boatos,2018-04-20,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/politica/cuba-envia-medicos-siria-2018.html,boatos,2018-04-19,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/tecnologia/mark-zuckerberg-bff-verificar-facebook.html,boatos,2018-04-18,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/crianca-morreu-planta-amoena-comigo.html,boatos,2018-04-17,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/politica/fotos-gleisi-hoffmann-pt.html,boatos,2018-04-15,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/limonada-quente-mata-cancer.html,boatos,2018-04-14,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/furar-dedo-agulha-salva-avc-derrame.html,boatos,2018-04-12,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/casal-gripe-hn1n3-h1n3-rio-claro.html,boatos,2018-04-11,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/religiao/diabo-porta-igreja-culto-foto.html,boatos,2018-04-10,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/7-informacoes-falsas-gripe.html,boatos,2018-04-06,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/virus-h2n3-matando-brasil.html,boatos,2018-04-06,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/cha-erva-doce-cura-h1n1-formula-tamiflu.html,boatos,2018-04-06,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/religiao/coca-cola-abril-loucura.html,boatos,2018-04-05,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/diretor-hc-hospital-clinicas-gripe-h3n2.html,boatos,2018-04-03,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/presidente-santa-casa-porto-alegre-h3n2.html,boatos,2018-04-03,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/tecnologia/sofia-compartilhamento-video-whatsapp.html,boatos,2018-04-02,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/enfermeira-nova-ordem-mundial-desligando-oxigenio.html,boatos,2021-02-28,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/tecnologia/unimed-vagas-para-pessoas-sem-experiencia-site-whatsapp.html,boatos,2021-02-27,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/esporte/mariana-gross-comemora-flamengo-aglomeracao.html,boatos,2021-02-27,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/tratamento-precoce-cloroquina-buzios-rj-zerar-casos-covid-19.html,boatos,2021-02-26,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/nebulizacao-caseira-bicarbonato-sodio-agua-oxigenada-previne-cura-covid-19.html,boatos,2021-02-25,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/brasil/habibs-faliu-vai-fechar-lojas-anuncia-que-passa-o-ponto.html,boatos,2021-02-24,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/politica/daniel-silveira-fotos-com-luciano-huck-cristiano-ronaldo.html,boatos,2021-02-20,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/mundo/americanos-morreram-por-causa-da-vacina.html,boatos,2021-02-20,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/brasil/ana-6-anos-trazida-motorista-van-esta-procurando-familia.html,boatos,2021-02-19,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/761-idosos-morreram-asilo-por-causa-vacina-contra-covid-19.html,boatos,2021-02-19,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/idosos-morreram-canela-rs-causa-vacina-chinesa-contra-covid-19.html,boatos,2021-02-18,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/politica/hospital-infantil-darcy-vargas-sera-demolido-terreno-vendido-por-doria.html,boatos,2021-02-18,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/idosa-dedos-amputados-reacao-vacina-contra-covid-19.html,boatos,2021-02-16,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/tecnologia/carrefour-iphone-12-pro-responder-pesquisa-compartilhar-link.html,boatos,2021-02-15,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/diretor-presidente-anvisa-diz-populacao-corre-risco-grave-ao-tomar-vacinas.html,boatos,2021-02-15,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/mundo/russia-autopsia-paciente-covid-19-descobriu-golpe-global-5g-veneno.html,boatos,2021-02-13,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/todos-animais-vacina-mrna-morreram-reinfeccao.html,boatos,2021-02-13,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/medico-michael-yeadon-ex-vice-pfizer-vacina-agente-transfeccao-celulas-material-genetico.html,boatos,2021-02-12,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/china-nao-teve-fase-3-coronavac-porque-brasileiros-sejam-cobaias.html,boatos,2021-02-11,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/datas-vacinacao-para-idosos-em-marco-1o-de-marco-74-anos-2-de-marco-73-anos-etc.html,boatos,2021-02-10,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/estudo-usp-comprova-eficacia-hidroxicloroquina-azitromicina-contra-covid.html,boatos,2021-02-09,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/seringas-soro-fisiologico-estao-sendo-aplicadas-idosos-brasil.html,boatos,2021-02-09,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/tecnologia/rafael-nunes-ministerio-publico-da-saude-agendamento-vacinacao-whatsapp.html,boatos,2021-02-08,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/seringas-vazias-para-vender-vacinas-no-mercado-negro.html,boatos,2021-02-07,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/coca-cola-tem-nivel-de-acucar-531-cerveja-tem-nivel-45-video.html,boatos,2021-02-07,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/indigena-morreu-por-causa-de-vacina-coronavac.html,boatos,2021-02-07,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/calendario-de-vacinacao-de-marco-rio-de-janeiro-pessoas-55-74-anos.html,boatos,2021-02-05,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/esporte/sete-jogadores-bayern-lewandowski-testaram-positivo-para-covid-19.html,boatos,2021-02-04,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/tecnologia/facebook-admitiu-errou-censurar-hidroxicloroquina.html,boatos,2021-02-04,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/esporte/bayern-desiste-de-participar-mundial-de-clubes-covid-19.html,boatos,2021-02-03,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/datas-vacinacao-pessoas-sp-0-75-anos-sao-divulgadas.html,boatos,2021-02-03,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/tecnologia/prefeitura-abre-inscricoes-programa-vale-mercado-2021-whatsapp.html,boatos,2021-02-02,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/tecnologia/link-do-cep-para-saber-onde-se-vacinar-subpav-org-clona-seu-celular.html,boatos,2021-02-02,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/estudo-internacional-recente-paises-usam-hidroxicloroquina-taxa-mortalidade-79-menor.html,boatos,2021-02-02,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/mundo/biden-distribui-leite-condensado-ivermectina-quem-vacina-nos-eua.html,boatos,2021-02-01,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/politica/irmao-de-wilson-lima-ameaca-medica.html,boatos,2021-02-01,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/brasil/balela-vitima-quebra-os-dentes-de-assaltante-e-tem-que-pagar-protese.html,boatos,2014-12-19,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/brasil/alerta-falso-procura-se-filha-vilsao-professor-de-jiu-jitsu.html,boatos,2014-12-17,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/tecnologia/alerta-falso-nao-atenda-ligacoes-84-9131-6949-ele-clona-seu-celular.html,boatos,2014-12-06,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/brasil/mentira-estuprador-com-hiv-ataca-mulheres-apos-pedir-agua.html,boatos,2014-12-06,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/mundo/populacao-china-vacinada-contra-covid-19-nao-precisou-fazer-lockdown.html,boatos,2020-09-30,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/politica/pt-segundo-lugar-ranking-maiores-organizacoes-criminosas-da-historia.html,boatos,2020-09-29,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/tecnologia/sacudir-celular-facebook-denunciar-abuso.html,boatos,2020-09-29,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/religiao/isadora-damasio-11-anos-internada-tromboflebite-pede-oracoes-grupo.html,boatos,2020-09-28,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/entretenimento/cesar-tralli-flagrado-sem-mascara-andando-patins-pandemia.html,boatos,2020-09-27,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/vacina-chinesa-causa-dano-genetico-causou-reacoes-adversas-graves-grande-numero-voluntarios.html,boatos,2020-09-27,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/brasil/abono-extra-r-2-mil-para-aposentados-bpc-inss-liberado-governo.html,boatos,2020-09-26,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/ciencia/lonomia-mais-venenosa-cascavel-nao-existe-soro.html,boatos,2020-09-23,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/religiao/papa-francisco-familia-lugar-de-perdao-nao-existe-familia-perfeita.html,boatos,2020-09-23,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/brasil/chineses-comprando-hoteis-porto-seguro-faliram-quarentena.html,boatos,2020-09-22,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/medicos-uti-santa-casa-hospital-militar-escrevem-mensagem-covid-19.html,boatos,2020-09-21,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/populacao-mundial-imune-karl-friston.html,boatos,2020-09-20,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/politica/lula-flagrado-e-xingado-em-bar-durante-quarentena.html,boatos,2020-09-15,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/brasil/lista-de-empresas-compradas-china-invasao-silenciosa-imperio-chines.html,boatos,2020-09-14,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/anvisa-liberou-ivermectina-mudou-dose-covid-19.html,boatos,2020-09-13,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/mundo/medico-mais-jovem-mundo-joshua-beckford-14-anos.html,boatos,2020-09-12,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/vacina-contra-covid-19-matou-tres-jovens-18-16-13-anos-destruiu-familia.html,boatos,2020-09-11,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/mundo/video-tenia-retirada-boca-mulher-carne-porco-crua.html,boatos,2020-09-11,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/politica/lei-13246-criada-bolsonaro-acaba-dia-das-bruxas-brasil.html,boatos,2020-09-11,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/politica/efetivo-reserva-exercito-marinha-aeronautica-convocado-mesario-eleicoes.html,boatos,2020-09-10,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/brasil/china-acabou-estoque-de-plastico-brasil.html,boatos,2020-09-09,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/tecnologia/bebe-morrendo-cancer-mae-pede-compartilhe-foto-cinco-grupos-facebook.html,boatos,2020-09-08,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/politica/rodrigo-maia-festa-aniversario-pezao-pandemia.html,boatos,2020-09-08,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/mundo/sistema-financeiro-quantico-qsf-implantado-2020-mundo-todo.html,boatos,2020-09-07,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/mundo/video-danca-de-robos-disneylandia-china.html,boatos,2020-09-07,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/mundo/povo-europeu-mascaras-lixo.html,boatos,2020-09-07,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/robert-f-kennedy-jr-texto-aponta-vacina-mrna-contra-covid-19-dna.html,boatos,2020-09-06,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/politica/ministro-stf-cancer-pancreas-trocado-bolsonaro.html,boatos,2020-09-05,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/conseguir-prender-respiracao-a-b-video-livre-covid-19.html,boatos,2020-09-05,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/brasil/via-040-vagas-emprego-duplicacao-br-365.html,boatos,2020-09-04,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/videos-verdade-fora-da-midia-falam-a-verdade-vacina-termometro.html,boatos,2020-09-02,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/politica/foto-mostra-bolsonaro-sem-cicatriz-da-facada.html,boatos,2020-09-02,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/pl-3982-2020-prisao-quem-negar-tomar-vacina-covid-19.html,boatos,2020-09-02,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/brasil/foto-antiga-praia-ipanema-publicada-estadao-atual-boato.html,boatos,2020-09-01,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/medico-alemao-walter-weber-mascaras-pcr-erro-vacina-dna.html,boatos,2020-09-01,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/saude/6-das-mortes-de-coronavirus-foram-por-covid-pesquisa.html,boatos,2020-09-01,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/brasil/mulher-queima-microondas-telefone-celular.html,boatos,2019-07-29,['boato'],1,boato,falso,False,falso,False,
https://www.boatos.org/politica/advogados-lula-mesmos-adelio-hackers-glenn.html,boatos,2019-07-28,['boato'],1,boato,falso,False,falso,False,
